;Absolute path;Relative path;Class
1888;D:\Programming\AP_Lab2\dataset\zebra\0650.jpg;dataset\zebra\0650.jpg;Zebra
1889;D:\Programming\AP_Lab2\dataset\zebra\0651.jpg;dataset\zebra\0651.jpg;Zebra
1890;D:\Programming\AP_Lab2\dataset\zebra\0652.jpg;dataset\zebra\0652.jpg;Zebra
1891;D:\Programming\AP_Lab2\dataset\zebra\0653.jpg;dataset\zebra\0653.jpg;Zebra
1892;D:\Programming\AP_Lab2\dataset\zebra\0654.jpg;dataset\zebra\0654.jpg;Zebra
1893;D:\Programming\AP_Lab2\dataset\zebra\0655.jpg;dataset\zebra\0655.jpg;Zebra
1894;D:\Programming\AP_Lab2\dataset\zebra\0656.jpg;dataset\zebra\0656.jpg;Zebra
1895;D:\Programming\AP_Lab2\dataset\zebra\0657.jpg;dataset\zebra\0657.jpg;Zebra
1896;D:\Programming\AP_Lab2\dataset\zebra\0658.jpg;dataset\zebra\0658.jpg;Zebra
1897;D:\Programming\AP_Lab2\dataset\zebra\0659.jpg;dataset\zebra\0659.jpg;Zebra
1898;D:\Programming\AP_Lab2\dataset\zebra\0660.jpg;dataset\zebra\0660.jpg;Zebra
1899;D:\Programming\AP_Lab2\dataset\zebra\0661.jpg;dataset\zebra\0661.jpg;Zebra
1900;D:\Programming\AP_Lab2\dataset\zebra\0662.jpg;dataset\zebra\0662.jpg;Zebra
1901;D:\Programming\AP_Lab2\dataset\zebra\0663.jpg;dataset\zebra\0663.jpg;Zebra
1902;D:\Programming\AP_Lab2\dataset\zebra\0664.jpg;dataset\zebra\0664.jpg;Zebra
1903;D:\Programming\AP_Lab2\dataset\zebra\0665.jpg;dataset\zebra\0665.jpg;Zebra
1904;D:\Programming\AP_Lab2\dataset\zebra\0666.jpg;dataset\zebra\0666.jpg;Zebra
1905;D:\Programming\AP_Lab2\dataset\zebra\0667.jpg;dataset\zebra\0667.jpg;Zebra
1906;D:\Programming\AP_Lab2\dataset\zebra\0668.jpg;dataset\zebra\0668.jpg;Zebra
1907;D:\Programming\AP_Lab2\dataset\zebra\0669.jpg;dataset\zebra\0669.jpg;Zebra
1908;D:\Programming\AP_Lab2\dataset\zebra\0670.jpg;dataset\zebra\0670.jpg;Zebra
1909;D:\Programming\AP_Lab2\dataset\zebra\0671.jpg;dataset\zebra\0671.jpg;Zebra
1910;D:\Programming\AP_Lab2\dataset\zebra\0672.jpg;dataset\zebra\0672.jpg;Zebra
1911;D:\Programming\AP_Lab2\dataset\zebra\0673.jpg;dataset\zebra\0673.jpg;Zebra
1912;D:\Programming\AP_Lab2\dataset\zebra\0674.jpg;dataset\zebra\0674.jpg;Zebra
1913;D:\Programming\AP_Lab2\dataset\zebra\0675.jpg;dataset\zebra\0675.jpg;Zebra
1914;D:\Programming\AP_Lab2\dataset\zebra\0676.jpg;dataset\zebra\0676.jpg;Zebra
1915;D:\Programming\AP_Lab2\dataset\zebra\0677.jpg;dataset\zebra\0677.jpg;Zebra
1916;D:\Programming\AP_Lab2\dataset\zebra\0678.jpg;dataset\zebra\0678.jpg;Zebra
1917;D:\Programming\AP_Lab2\dataset\zebra\0679.jpg;dataset\zebra\0679.jpg;Zebra
1918;D:\Programming\AP_Lab2\dataset\zebra\0680.jpg;dataset\zebra\0680.jpg;Zebra
1919;D:\Programming\AP_Lab2\dataset\zebra\0681.jpg;dataset\zebra\0681.jpg;Zebra
1920;D:\Programming\AP_Lab2\dataset\zebra\0682.jpg;dataset\zebra\0682.jpg;Zebra
1921;D:\Programming\AP_Lab2\dataset\zebra\0683.jpg;dataset\zebra\0683.jpg;Zebra
1922;D:\Programming\AP_Lab2\dataset\zebra\0684.jpg;dataset\zebra\0684.jpg;Zebra
1923;D:\Programming\AP_Lab2\dataset\zebra\0685.jpg;dataset\zebra\0685.jpg;Zebra
1924;D:\Programming\AP_Lab2\dataset\zebra\0686.jpg;dataset\zebra\0686.jpg;Zebra
1925;D:\Programming\AP_Lab2\dataset\zebra\0687.jpg;dataset\zebra\0687.jpg;Zebra
1926;D:\Programming\AP_Lab2\dataset\zebra\0688.jpg;dataset\zebra\0688.jpg;Zebra
1927;D:\Programming\AP_Lab2\dataset\zebra\0689.jpg;dataset\zebra\0689.jpg;Zebra
1928;D:\Programming\AP_Lab2\dataset\zebra\0690.jpg;dataset\zebra\0690.jpg;Zebra
1929;D:\Programming\AP_Lab2\dataset\zebra\0691.jpg;dataset\zebra\0691.jpg;Zebra
1930;D:\Programming\AP_Lab2\dataset\zebra\0692.jpg;dataset\zebra\0692.jpg;Zebra
1931;D:\Programming\AP_Lab2\dataset\zebra\0693.jpg;dataset\zebra\0693.jpg;Zebra
1932;D:\Programming\AP_Lab2\dataset\zebra\0694.jpg;dataset\zebra\0694.jpg;Zebra
1933;D:\Programming\AP_Lab2\dataset\zebra\0695.jpg;dataset\zebra\0695.jpg;Zebra
1934;D:\Programming\AP_Lab2\dataset\zebra\0696.jpg;dataset\zebra\0696.jpg;Zebra
1935;D:\Programming\AP_Lab2\dataset\zebra\0697.jpg;dataset\zebra\0697.jpg;Zebra
1936;D:\Programming\AP_Lab2\dataset\zebra\0698.jpg;dataset\zebra\0698.jpg;Zebra
1937;D:\Programming\AP_Lab2\dataset\zebra\0699.jpg;dataset\zebra\0699.jpg;Zebra
1938;D:\Programming\AP_Lab2\dataset\zebra\0700.jpg;dataset\zebra\0700.jpg;Zebra
1939;D:\Programming\AP_Lab2\dataset\zebra\0701.jpg;dataset\zebra\0701.jpg;Zebra
1940;D:\Programming\AP_Lab2\dataset\zebra\0702.jpg;dataset\zebra\0702.jpg;Zebra
1941;D:\Programming\AP_Lab2\dataset\zebra\0703.jpg;dataset\zebra\0703.jpg;Zebra
1942;D:\Programming\AP_Lab2\dataset\zebra\0704.jpg;dataset\zebra\0704.jpg;Zebra
1943;D:\Programming\AP_Lab2\dataset\zebra\0705.jpg;dataset\zebra\0705.jpg;Zebra
1944;D:\Programming\AP_Lab2\dataset\zebra\0706.jpg;dataset\zebra\0706.jpg;Zebra
1945;D:\Programming\AP_Lab2\dataset\zebra\0707.jpg;dataset\zebra\0707.jpg;Zebra
1946;D:\Programming\AP_Lab2\dataset\zebra\0708.jpg;dataset\zebra\0708.jpg;Zebra
1947;D:\Programming\AP_Lab2\dataset\zebra\0709.jpg;dataset\zebra\0709.jpg;Zebra
1948;D:\Programming\AP_Lab2\dataset\zebra\0710.jpg;dataset\zebra\0710.jpg;Zebra
1949;D:\Programming\AP_Lab2\dataset\zebra\0711.jpg;dataset\zebra\0711.jpg;Zebra
1950;D:\Programming\AP_Lab2\dataset\zebra\0712.jpg;dataset\zebra\0712.jpg;Zebra
1951;D:\Programming\AP_Lab2\dataset\zebra\0713.jpg;dataset\zebra\0713.jpg;Zebra
1952;D:\Programming\AP_Lab2\dataset\zebra\0714.jpg;dataset\zebra\0714.jpg;Zebra
1953;D:\Programming\AP_Lab2\dataset\zebra\0715.jpg;dataset\zebra\0715.jpg;Zebra
1954;D:\Programming\AP_Lab2\dataset\zebra\0716.jpg;dataset\zebra\0716.jpg;Zebra
1955;D:\Programming\AP_Lab2\dataset\zebra\0717.jpg;dataset\zebra\0717.jpg;Zebra
1956;D:\Programming\AP_Lab2\dataset\zebra\0718.jpg;dataset\zebra\0718.jpg;Zebra
1957;D:\Programming\AP_Lab2\dataset\zebra\0719.jpg;dataset\zebra\0719.jpg;Zebra
1958;D:\Programming\AP_Lab2\dataset\zebra\0720.jpg;dataset\zebra\0720.jpg;Zebra
1959;D:\Programming\AP_Lab2\dataset\zebra\0721.jpg;dataset\zebra\0721.jpg;Zebra
1960;D:\Programming\AP_Lab2\dataset\zebra\0722.jpg;dataset\zebra\0722.jpg;Zebra
1961;D:\Programming\AP_Lab2\dataset\zebra\0723.jpg;dataset\zebra\0723.jpg;Zebra
1962;D:\Programming\AP_Lab2\dataset\zebra\0724.jpg;dataset\zebra\0724.jpg;Zebra
1963;D:\Programming\AP_Lab2\dataset\zebra\0725.jpg;dataset\zebra\0725.jpg;Zebra
1964;D:\Programming\AP_Lab2\dataset\zebra\0726.jpg;dataset\zebra\0726.jpg;Zebra
1965;D:\Programming\AP_Lab2\dataset\zebra\0727.jpg;dataset\zebra\0727.jpg;Zebra
1966;D:\Programming\AP_Lab2\dataset\zebra\0728.jpg;dataset\zebra\0728.jpg;Zebra
1967;D:\Programming\AP_Lab2\dataset\zebra\0729.jpg;dataset\zebra\0729.jpg;Zebra
1968;D:\Programming\AP_Lab2\dataset\zebra\0730.jpg;dataset\zebra\0730.jpg;Zebra
1969;D:\Programming\AP_Lab2\dataset\zebra\0731.jpg;dataset\zebra\0731.jpg;Zebra
1970;D:\Programming\AP_Lab2\dataset\zebra\0732.jpg;dataset\zebra\0732.jpg;Zebra
1971;D:\Programming\AP_Lab2\dataset\zebra\0733.jpg;dataset\zebra\0733.jpg;Zebra
1972;D:\Programming\AP_Lab2\dataset\zebra\0734.jpg;dataset\zebra\0734.jpg;Zebra
1973;D:\Programming\AP_Lab2\dataset\zebra\0735.jpg;dataset\zebra\0735.jpg;Zebra
1974;D:\Programming\AP_Lab2\dataset\zebra\0736.jpg;dataset\zebra\0736.jpg;Zebra
1975;D:\Programming\AP_Lab2\dataset\zebra\0737.jpg;dataset\zebra\0737.jpg;Zebra
1976;D:\Programming\AP_Lab2\dataset\zebra\0738.jpg;dataset\zebra\0738.jpg;Zebra
1977;D:\Programming\AP_Lab2\dataset\zebra\0739.jpg;dataset\zebra\0739.jpg;Zebra
1978;D:\Programming\AP_Lab2\dataset\zebra\0740.jpg;dataset\zebra\0740.jpg;Zebra
1979;D:\Programming\AP_Lab2\dataset\zebra\0741.jpg;dataset\zebra\0741.jpg;Zebra
1980;D:\Programming\AP_Lab2\dataset\zebra\0742.jpg;dataset\zebra\0742.jpg;Zebra
1981;D:\Programming\AP_Lab2\dataset\zebra\0743.jpg;dataset\zebra\0743.jpg;Zebra
1982;D:\Programming\AP_Lab2\dataset\zebra\0744.jpg;dataset\zebra\0744.jpg;Zebra
1983;D:\Programming\AP_Lab2\dataset\zebra\0745.jpg;dataset\zebra\0745.jpg;Zebra
1984;D:\Programming\AP_Lab2\dataset\zebra\0746.jpg;dataset\zebra\0746.jpg;Zebra
1985;D:\Programming\AP_Lab2\dataset\zebra\0747.jpg;dataset\zebra\0747.jpg;Zebra
1986;D:\Programming\AP_Lab2\dataset\zebra\0748.jpg;dataset\zebra\0748.jpg;Zebra
1987;D:\Programming\AP_Lab2\dataset\zebra\0749.jpg;dataset\zebra\0749.jpg;Zebra
1988;D:\Programming\AP_Lab2\dataset\zebra\0750.jpg;dataset\zebra\0750.jpg;Zebra
1989;D:\Programming\AP_Lab2\dataset\zebra\0751.jpg;dataset\zebra\0751.jpg;Zebra
1990;D:\Programming\AP_Lab2\dataset\zebra\0752.jpg;dataset\zebra\0752.jpg;Zebra
1991;D:\Programming\AP_Lab2\dataset\zebra\0753.jpg;dataset\zebra\0753.jpg;Zebra
1992;D:\Programming\AP_Lab2\dataset\zebra\0754.jpg;dataset\zebra\0754.jpg;Zebra
1993;D:\Programming\AP_Lab2\dataset\zebra\0755.jpg;dataset\zebra\0755.jpg;Zebra
1994;D:\Programming\AP_Lab2\dataset\zebra\0756.jpg;dataset\zebra\0756.jpg;Zebra
1995;D:\Programming\AP_Lab2\dataset\zebra\0757.jpg;dataset\zebra\0757.jpg;Zebra
1996;D:\Programming\AP_Lab2\dataset\zebra\0758.jpg;dataset\zebra\0758.jpg;Zebra
1997;D:\Programming\AP_Lab2\dataset\zebra\0759.jpg;dataset\zebra\0759.jpg;Zebra
1998;D:\Programming\AP_Lab2\dataset\zebra\0760.jpg;dataset\zebra\0760.jpg;Zebra
1999;D:\Programming\AP_Lab2\dataset\zebra\0761.jpg;dataset\zebra\0761.jpg;Zebra
2000;D:\Programming\AP_Lab2\dataset\zebra\0762.jpg;dataset\zebra\0762.jpg;Zebra
2001;D:\Programming\AP_Lab2\dataset\zebra\0763.jpg;dataset\zebra\0763.jpg;Zebra
2002;D:\Programming\AP_Lab2\dataset\zebra\0764.jpg;dataset\zebra\0764.jpg;Zebra
2003;D:\Programming\AP_Lab2\dataset\zebra\0765.jpg;dataset\zebra\0765.jpg;Zebra
2004;D:\Programming\AP_Lab2\dataset\zebra\0766.jpg;dataset\zebra\0766.jpg;Zebra
2005;D:\Programming\AP_Lab2\dataset\zebra\0767.jpg;dataset\zebra\0767.jpg;Zebra
2006;D:\Programming\AP_Lab2\dataset\zebra\0768.jpg;dataset\zebra\0768.jpg;Zebra
2007;D:\Programming\AP_Lab2\dataset\zebra\0769.jpg;dataset\zebra\0769.jpg;Zebra
2008;D:\Programming\AP_Lab2\dataset\zebra\0770.jpg;dataset\zebra\0770.jpg;Zebra
2009;D:\Programming\AP_Lab2\dataset\zebra\0771.jpg;dataset\zebra\0771.jpg;Zebra
2010;D:\Programming\AP_Lab2\dataset\zebra\0772.jpg;dataset\zebra\0772.jpg;Zebra
2011;D:\Programming\AP_Lab2\dataset\zebra\0773.jpg;dataset\zebra\0773.jpg;Zebra
2012;D:\Programming\AP_Lab2\dataset\zebra\0774.jpg;dataset\zebra\0774.jpg;Zebra
2013;D:\Programming\AP_Lab2\dataset\zebra\0775.jpg;dataset\zebra\0775.jpg;Zebra
2014;D:\Programming\AP_Lab2\dataset\zebra\0776.jpg;dataset\zebra\0776.jpg;Zebra
2015;D:\Programming\AP_Lab2\dataset\zebra\0777.jpg;dataset\zebra\0777.jpg;Zebra
2016;D:\Programming\AP_Lab2\dataset\zebra\0778.jpg;dataset\zebra\0778.jpg;Zebra
2017;D:\Programming\AP_Lab2\dataset\zebra\0779.jpg;dataset\zebra\0779.jpg;Zebra
2018;D:\Programming\AP_Lab2\dataset\zebra\0780.jpg;dataset\zebra\0780.jpg;Zebra
2019;D:\Programming\AP_Lab2\dataset\zebra\0781.jpg;dataset\zebra\0781.jpg;Zebra
2020;D:\Programming\AP_Lab2\dataset\zebra\0782.jpg;dataset\zebra\0782.jpg;Zebra
2021;D:\Programming\AP_Lab2\dataset\zebra\0783.jpg;dataset\zebra\0783.jpg;Zebra
2022;D:\Programming\AP_Lab2\dataset\zebra\0784.jpg;dataset\zebra\0784.jpg;Zebra
2023;D:\Programming\AP_Lab2\dataset\zebra\0785.jpg;dataset\zebra\0785.jpg;Zebra
2024;D:\Programming\AP_Lab2\dataset\zebra\0786.jpg;dataset\zebra\0786.jpg;Zebra
2025;D:\Programming\AP_Lab2\dataset\zebra\0787.jpg;dataset\zebra\0787.jpg;Zebra
2026;D:\Programming\AP_Lab2\dataset\zebra\0788.jpg;dataset\zebra\0788.jpg;Zebra
2027;D:\Programming\AP_Lab2\dataset\zebra\0789.jpg;dataset\zebra\0789.jpg;Zebra
2028;D:\Programming\AP_Lab2\dataset\zebra\0790.jpg;dataset\zebra\0790.jpg;Zebra
2029;D:\Programming\AP_Lab2\dataset\zebra\0791.jpg;dataset\zebra\0791.jpg;Zebra
2030;D:\Programming\AP_Lab2\dataset\zebra\0792.jpg;dataset\zebra\0792.jpg;Zebra
2031;D:\Programming\AP_Lab2\dataset\zebra\0793.jpg;dataset\zebra\0793.jpg;Zebra
2032;D:\Programming\AP_Lab2\dataset\zebra\0794.jpg;dataset\zebra\0794.jpg;Zebra
2033;D:\Programming\AP_Lab2\dataset\zebra\0795.jpg;dataset\zebra\0795.jpg;Zebra
2034;D:\Programming\AP_Lab2\dataset\zebra\0796.jpg;dataset\zebra\0796.jpg;Zebra
2035;D:\Programming\AP_Lab2\dataset\zebra\0797.jpg;dataset\zebra\0797.jpg;Zebra
2036;D:\Programming\AP_Lab2\dataset\zebra\0798.jpg;dataset\zebra\0798.jpg;Zebra
2037;D:\Programming\AP_Lab2\dataset\zebra\0799.jpg;dataset\zebra\0799.jpg;Zebra
2038;D:\Programming\AP_Lab2\dataset\zebra\0800.jpg;dataset\zebra\0800.jpg;Zebra
2039;D:\Programming\AP_Lab2\dataset\zebra\0801.jpg;dataset\zebra\0801.jpg;Zebra
2040;D:\Programming\AP_Lab2\dataset\zebra\0802.jpg;dataset\zebra\0802.jpg;Zebra
2041;D:\Programming\AP_Lab2\dataset\zebra\0803.jpg;dataset\zebra\0803.jpg;Zebra
2042;D:\Programming\AP_Lab2\dataset\zebra\0804.jpg;dataset\zebra\0804.jpg;Zebra
2043;D:\Programming\AP_Lab2\dataset\zebra\0805.jpg;dataset\zebra\0805.jpg;Zebra
2044;D:\Programming\AP_Lab2\dataset\zebra\0806.jpg;dataset\zebra\0806.jpg;Zebra
2045;D:\Programming\AP_Lab2\dataset\zebra\0807.jpg;dataset\zebra\0807.jpg;Zebra
2046;D:\Programming\AP_Lab2\dataset\zebra\0808.jpg;dataset\zebra\0808.jpg;Zebra
2047;D:\Programming\AP_Lab2\dataset\zebra\0809.jpg;dataset\zebra\0809.jpg;Zebra
2048;D:\Programming\AP_Lab2\dataset\zebra\0810.jpg;dataset\zebra\0810.jpg;Zebra
2049;D:\Programming\AP_Lab2\dataset\zebra\0811.jpg;dataset\zebra\0811.jpg;Zebra
2050;D:\Programming\AP_Lab2\dataset\zebra\0812.jpg;dataset\zebra\0812.jpg;Zebra
2051;D:\Programming\AP_Lab2\dataset\zebra\0813.jpg;dataset\zebra\0813.jpg;Zebra
2052;D:\Programming\AP_Lab2\dataset\zebra\0814.jpg;dataset\zebra\0814.jpg;Zebra
2053;D:\Programming\AP_Lab2\dataset\zebra\0815.jpg;dataset\zebra\0815.jpg;Zebra
2054;D:\Programming\AP_Lab2\dataset\zebra\0816.jpg;dataset\zebra\0816.jpg;Zebra
2055;D:\Programming\AP_Lab2\dataset\zebra\0817.jpg;dataset\zebra\0817.jpg;Zebra
2056;D:\Programming\AP_Lab2\dataset\zebra\0818.jpg;dataset\zebra\0818.jpg;Zebra
2057;D:\Programming\AP_Lab2\dataset\zebra\0819.jpg;dataset\zebra\0819.jpg;Zebra
2058;D:\Programming\AP_Lab2\dataset\zebra\0820.jpg;dataset\zebra\0820.jpg;Zebra
2059;D:\Programming\AP_Lab2\dataset\zebra\0821.jpg;dataset\zebra\0821.jpg;Zebra
2060;D:\Programming\AP_Lab2\dataset\zebra\0822.jpg;dataset\zebra\0822.jpg;Zebra
2061;D:\Programming\AP_Lab2\dataset\zebra\0823.jpg;dataset\zebra\0823.jpg;Zebra
2062;D:\Programming\AP_Lab2\dataset\zebra\0824.jpg;dataset\zebra\0824.jpg;Zebra
2063;D:\Programming\AP_Lab2\dataset\zebra\0825.jpg;dataset\zebra\0825.jpg;Zebra
2064;D:\Programming\AP_Lab2\dataset\zebra\0826.jpg;dataset\zebra\0826.jpg;Zebra
2065;D:\Programming\AP_Lab2\dataset\zebra\0827.jpg;dataset\zebra\0827.jpg;Zebra
2066;D:\Programming\AP_Lab2\dataset\zebra\0828.jpg;dataset\zebra\0828.jpg;Zebra
2067;D:\Programming\AP_Lab2\dataset\zebra\0829.jpg;dataset\zebra\0829.jpg;Zebra
2068;D:\Programming\AP_Lab2\dataset\zebra\0830.jpg;dataset\zebra\0830.jpg;Zebra
2069;D:\Programming\AP_Lab2\dataset\zebra\0831.jpg;dataset\zebra\0831.jpg;Zebra
2070;D:\Programming\AP_Lab2\dataset\zebra\0832.jpg;dataset\zebra\0832.jpg;Zebra
2071;D:\Programming\AP_Lab2\dataset\zebra\0833.jpg;dataset\zebra\0833.jpg;Zebra
2072;D:\Programming\AP_Lab2\dataset\zebra\0834.jpg;dataset\zebra\0834.jpg;Zebra
2073;D:\Programming\AP_Lab2\dataset\zebra\0835.jpg;dataset\zebra\0835.jpg;Zebra
2074;D:\Programming\AP_Lab2\dataset\zebra\0836.jpg;dataset\zebra\0836.jpg;Zebra
2075;D:\Programming\AP_Lab2\dataset\zebra\0837.jpg;dataset\zebra\0837.jpg;Zebra
2076;D:\Programming\AP_Lab2\dataset\zebra\0838.jpg;dataset\zebra\0838.jpg;Zebra
2077;D:\Programming\AP_Lab2\dataset\zebra\0839.jpg;dataset\zebra\0839.jpg;Zebra
2078;D:\Programming\AP_Lab2\dataset\zebra\0840.jpg;dataset\zebra\0840.jpg;Zebra
2079;D:\Programming\AP_Lab2\dataset\zebra\0841.jpg;dataset\zebra\0841.jpg;Zebra
2080;D:\Programming\AP_Lab2\dataset\zebra\0842.jpg;dataset\zebra\0842.jpg;Zebra
2081;D:\Programming\AP_Lab2\dataset\zebra\0843.jpg;dataset\zebra\0843.jpg;Zebra
2082;D:\Programming\AP_Lab2\dataset\zebra\0844.jpg;dataset\zebra\0844.jpg;Zebra
2083;D:\Programming\AP_Lab2\dataset\zebra\0845.jpg;dataset\zebra\0845.jpg;Zebra
2084;D:\Programming\AP_Lab2\dataset\zebra\0846.jpg;dataset\zebra\0846.jpg;Zebra
2085;D:\Programming\AP_Lab2\dataset\zebra\0847.jpg;dataset\zebra\0847.jpg;Zebra
2086;D:\Programming\AP_Lab2\dataset\zebra\0848.jpg;dataset\zebra\0848.jpg;Zebra
2087;D:\Programming\AP_Lab2\dataset\zebra\0849.jpg;dataset\zebra\0849.jpg;Zebra
2088;D:\Programming\AP_Lab2\dataset\zebra\0850.jpg;dataset\zebra\0850.jpg;Zebra
2089;D:\Programming\AP_Lab2\dataset\zebra\0851.jpg;dataset\zebra\0851.jpg;Zebra
2090;D:\Programming\AP_Lab2\dataset\zebra\0852.jpg;dataset\zebra\0852.jpg;Zebra
2091;D:\Programming\AP_Lab2\dataset\zebra\0853.jpg;dataset\zebra\0853.jpg;Zebra
2092;D:\Programming\AP_Lab2\dataset\zebra\0854.jpg;dataset\zebra\0854.jpg;Zebra
2093;D:\Programming\AP_Lab2\dataset\zebra\0855.jpg;dataset\zebra\0855.jpg;Zebra
2094;D:\Programming\AP_Lab2\dataset\zebra\0856.jpg;dataset\zebra\0856.jpg;Zebra
2095;D:\Programming\AP_Lab2\dataset\zebra\0857.jpg;dataset\zebra\0857.jpg;Zebra
2096;D:\Programming\AP_Lab2\dataset\zebra\0858.jpg;dataset\zebra\0858.jpg;Zebra
2097;D:\Programming\AP_Lab2\dataset\zebra\0859.jpg;dataset\zebra\0859.jpg;Zebra
2098;D:\Programming\AP_Lab2\dataset\zebra\0860.jpg;dataset\zebra\0860.jpg;Zebra
2099;D:\Programming\AP_Lab2\dataset\zebra\0861.jpg;dataset\zebra\0861.jpg;Zebra
2100;D:\Programming\AP_Lab2\dataset\zebra\0862.jpg;dataset\zebra\0862.jpg;Zebra
2101;D:\Programming\AP_Lab2\dataset\zebra\0863.jpg;dataset\zebra\0863.jpg;Zebra
2102;D:\Programming\AP_Lab2\dataset\zebra\0864.jpg;dataset\zebra\0864.jpg;Zebra
2103;D:\Programming\AP_Lab2\dataset\zebra\0865.jpg;dataset\zebra\0865.jpg;Zebra
2104;D:\Programming\AP_Lab2\dataset\zebra\0866.jpg;dataset\zebra\0866.jpg;Zebra
2105;D:\Programming\AP_Lab2\dataset\zebra\0867.jpg;dataset\zebra\0867.jpg;Zebra
2106;D:\Programming\AP_Lab2\dataset\zebra\0868.jpg;dataset\zebra\0868.jpg;Zebra
2107;D:\Programming\AP_Lab2\dataset\zebra\0869.jpg;dataset\zebra\0869.jpg;Zebra
2108;D:\Programming\AP_Lab2\dataset\zebra\0870.jpg;dataset\zebra\0870.jpg;Zebra
2109;D:\Programming\AP_Lab2\dataset\zebra\0871.jpg;dataset\zebra\0871.jpg;Zebra
2110;D:\Programming\AP_Lab2\dataset\zebra\0872.jpg;dataset\zebra\0872.jpg;Zebra
2111;D:\Programming\AP_Lab2\dataset\zebra\0873.jpg;dataset\zebra\0873.jpg;Zebra
2112;D:\Programming\AP_Lab2\dataset\zebra\0874.jpg;dataset\zebra\0874.jpg;Zebra
2113;D:\Programming\AP_Lab2\dataset\zebra\0875.jpg;dataset\zebra\0875.jpg;Zebra
2114;D:\Programming\AP_Lab2\dataset\zebra\0876.jpg;dataset\zebra\0876.jpg;Zebra
2115;D:\Programming\AP_Lab2\dataset\zebra\0877.jpg;dataset\zebra\0877.jpg;Zebra
2116;D:\Programming\AP_Lab2\dataset\zebra\0878.jpg;dataset\zebra\0878.jpg;Zebra
2117;D:\Programming\AP_Lab2\dataset\zebra\0879.jpg;dataset\zebra\0879.jpg;Zebra
2118;D:\Programming\AP_Lab2\dataset\zebra\0880.jpg;dataset\zebra\0880.jpg;Zebra
2119;D:\Programming\AP_Lab2\dataset\zebra\0881.jpg;dataset\zebra\0881.jpg;Zebra
2120;D:\Programming\AP_Lab2\dataset\zebra\0882.jpg;dataset\zebra\0882.jpg;Zebra
2121;D:\Programming\AP_Lab2\dataset\zebra\0883.jpg;dataset\zebra\0883.jpg;Zebra
2122;D:\Programming\AP_Lab2\dataset\zebra\0884.jpg;dataset\zebra\0884.jpg;Zebra
2123;D:\Programming\AP_Lab2\dataset\zebra\0885.jpg;dataset\zebra\0885.jpg;Zebra
2124;D:\Programming\AP_Lab2\dataset\zebra\0886.jpg;dataset\zebra\0886.jpg;Zebra
2125;D:\Programming\AP_Lab2\dataset\zebra\0887.jpg;dataset\zebra\0887.jpg;Zebra
2126;D:\Programming\AP_Lab2\dataset\zebra\0888.jpg;dataset\zebra\0888.jpg;Zebra
2127;D:\Programming\AP_Lab2\dataset\zebra\0889.jpg;dataset\zebra\0889.jpg;Zebra
2128;D:\Programming\AP_Lab2\dataset\zebra\0890.jpg;dataset\zebra\0890.jpg;Zebra
2129;D:\Programming\AP_Lab2\dataset\zebra\0891.jpg;dataset\zebra\0891.jpg;Zebra
2130;D:\Programming\AP_Lab2\dataset\zebra\0892.jpg;dataset\zebra\0892.jpg;Zebra
2131;D:\Programming\AP_Lab2\dataset\zebra\0893.jpg;dataset\zebra\0893.jpg;Zebra
2132;D:\Programming\AP_Lab2\dataset\zebra\0894.jpg;dataset\zebra\0894.jpg;Zebra
2133;D:\Programming\AP_Lab2\dataset\zebra\0895.jpg;dataset\zebra\0895.jpg;Zebra
2134;D:\Programming\AP_Lab2\dataset\zebra\0896.jpg;dataset\zebra\0896.jpg;Zebra
2135;D:\Programming\AP_Lab2\dataset\zebra\0897.jpg;dataset\zebra\0897.jpg;Zebra
2136;D:\Programming\AP_Lab2\dataset\zebra\0898.jpg;dataset\zebra\0898.jpg;Zebra
2137;D:\Programming\AP_Lab2\dataset\zebra\0899.jpg;dataset\zebra\0899.jpg;Zebra
2138;D:\Programming\AP_Lab2\dataset\zebra\0900.jpg;dataset\zebra\0900.jpg;Zebra
2139;D:\Programming\AP_Lab2\dataset\zebra\0901.jpg;dataset\zebra\0901.jpg;Zebra
2140;D:\Programming\AP_Lab2\dataset\zebra\0902.jpg;dataset\zebra\0902.jpg;Zebra
2141;D:\Programming\AP_Lab2\dataset\zebra\0903.jpg;dataset\zebra\0903.jpg;Zebra
2142;D:\Programming\AP_Lab2\dataset\zebra\0904.jpg;dataset\zebra\0904.jpg;Zebra
2143;D:\Programming\AP_Lab2\dataset\zebra\0905.jpg;dataset\zebra\0905.jpg;Zebra
2144;D:\Programming\AP_Lab2\dataset\zebra\0906.jpg;dataset\zebra\0906.jpg;Zebra
2145;D:\Programming\AP_Lab2\dataset\zebra\0907.jpg;dataset\zebra\0907.jpg;Zebra
2146;D:\Programming\AP_Lab2\dataset\zebra\0908.jpg;dataset\zebra\0908.jpg;Zebra
2147;D:\Programming\AP_Lab2\dataset\zebra\0909.jpg;dataset\zebra\0909.jpg;Zebra
2148;D:\Programming\AP_Lab2\dataset\zebra\0910.jpg;dataset\zebra\0910.jpg;Zebra
2149;D:\Programming\AP_Lab2\dataset\zebra\0911.jpg;dataset\zebra\0911.jpg;Zebra
2150;D:\Programming\AP_Lab2\dataset\zebra\0912.jpg;dataset\zebra\0912.jpg;Zebra
